username,strMainList,strTagsList,strAtUsersList,retweets
MESTAfrica,"['RT', 'Back', 'in', 'class', 'with', 'Dr', 'Orsis', 'data', 'analytics', 'remote', 'class', 'at', 'Lagos', 'Learning', 'so', 'much', 'about', 'how', 'to', 'analyse', 'data']",[],"['NekuAtawodi', 'MESTAfrica']",1
MESTAfrica,"['Our', 'Director', 'of', 'Operations', 'today', 'interacted', 'with', 'French', 'President', 'during', 'his', 'visit']",[],"['celineduros', 'EmmanuelMacron']",30
MESTAfrica,"['Data', 'is', 'hidden', 'in', 'linguistic', 'structures', 'which', 'are', 'usually', 'culture', 'and', 'language', 'specific', 'orsigiorgio', 'at']",['MESTLagosMasterclass'],[],0
MESTAfrica,"['There', 'is', 'a', 'difference', 'between', 'web', 'data', 'extraction', 'and', 'information', 'extraction', 'orsigiorgio', 'at']",['MESTLagosMasterclass'],[],0
MESTAfrica,"['', '', 'is', 'combining', 'internal', 'data', 'with', 'external', 'and', 'dark', 'data', 'for', 'comprehensive', 'knowledge', '']",['outsideinsight'],[],0
MESTAfrica,"['There', 'is', 'a', 'need', 'to', 'learn', 'how', 'data', 'really', 'behaves', 'and', 'understand', 'the', 'underlying', 'reason', 'for', 'the', 'data', '85', 'of', 'a', 'dat']",[],[],0
MESTAfrica,"['Whenever', 'you', 'work', 'with', 'external', 'data', 'you', 'need', 'an', 'element', 'of', 'background', 'knowledge', 'orsigiorgio', 'at']",['MESTLagosMasterclass'],[],0
MESTAfrica,"['Data', 'will', 'lie', 'to', 'you', 'unless', 'you', 'have', 'background', 'information', 'as', 'to', 'how', 'the', 'real', 'world', 'works']",['MESTLagosMasterclass'],[],3
MESTAfrica,"['', 'You', 'can', 'also', 'participate', 'remotely', 'by', 'asking', 'Giorgio', 'a', 'question', 'using', 'the', 'link', 'here']",[],[],0
MESTAfrica,"['Our', 'Masterclass', 'on', 'how', 'to', 'leverage', 'both', 'external', 'and', 'internal', 'data', 'to', 'competitively', 'position', 'your', 'business', 'is', 'cu']",[],[],1
MESTAfrica,"['Our', 'Masterclass', 'on', 'how', 'to', 'leverage', 'both', 'external', 'and', 'internal', 'data', 'to', 'competitively', 'position', 'your', 'business', 'is', 'cu']",[],[],1
MESTAfrica,"['Definitely', 'We', 'are', 'working', 'on', 'hosting', 'in', 'Accra']",[],"['luciocorp', 'asemota']",0
MESTAfrica,"['', 'A', 'big', 'thank', 'you', 'to', 'and', 'the', 'team', 'for', 'joining', 'us', 'during', 'the', 'launch', 'of', 'the', 'MEST', 'Incubator', 'in', 'Ca']",[],"['timharris', 'Wesgro']",9
MESTAfrica,"['RT', 'Pan', 'African', 'Resources', '', 'MEST', 'launches', 'incubator', 'spaces', 'in', 'Lagos', 'Cape', 'Town', 'as', 'programme', 'scales', 'across', 'Africa']",[],['SamyZayani'],1
MESTAfrica,"['', 'A', 'few', 'hours', 'left', 'to', 'the', 'start', 'of', 'our', 'first', 'data', 'masterclass', 'at', 'If', 'you', 'are', 'yet', 'to', 'get', 'yourself', 'a', 'tick']",['MESTLagos'],[],0
MESTAfrica,"['', 'MEST', 'and', 'announce', 'partnership', 'to', 'support', 'alumni', 'in', 'Nairobi']",[],['WeAreMettaNBO'],2
MESTAfrica,"['', 'Tomorrow', 'is', 'Farmers', 'Day', 'and', 'its', 'got', 'us', 'thinking', 'about', 'AgriTech', 'Check', 'out', 'blog', 'on', 'Ghanaian', 'A']",[],['CompleteFarmers'],3
MESTAfrica,"['', '', 'Incubator', 'And', 'Seed', 'Fund', 'MEST', 'Expands', 'To', 'Lagos', 'And', 'Cape', 'Town', 'viaForbes']",[],[],1
MESTAfrica,"['', '24', 'Afrikan', 'entrepreneurs', 'start', 'ecommerce', 'training', 'at', 'Alibaba', 'with', 'Jack', 'Ma', 'via']",[],['iafrikan'],13
MESTAfrica,"['RT', 'First', 'data', 'analytics', 'series', 'today']",[],['NekuAtawodi'],1
MESTAfrica,"['', 'Looking', 'forward', 'to', 'hosting', 'you', 'today', 'at', 'for', 'our', 'Masterclass', 'on', 'how', 'organizations', 'can', 'harvest', 'and', 'tame']",['MESTLagos'],[],6
MESTAfrica,"['', 'We', 'are', 'so', 'proud', 'of', 'and', 'on', 'their', 'wins', 'Ghana', 'is', 'truly', 'proving', 'itself', 'to', 'be', 'a', 'leading', 'i']",['WSA'],"['qisimah', 'agrocentagh']",1
MESTAfrica,"['RT', 'Pan', 'African', 'Resources', '', 'MEST', 'launches', 'incubator', 'spaces', 'in', 'Lagos', 'Cape', 'Town']","['startup', 'Africa', 'VC']",['SamyZayani'],3
MESTAfrica,"['RT', 'More', 'Vim']",[],"['A_Nduati', 'MESTAfrica']",1
MESTAfrica,"['', 'Not', 'even', 'the', 'Big', 'Chief', 'himself', 'could', 'escape', 'the', 'traditional', 'photo', 'at', 'our', 'usual', 'photo', 'booth', 'after', 'hi']",[],['asemota'],10
MESTAfrica,"['', 'Check', 'out', 'Guide', 'to', 'Seed', 'Fundraising', 'Every', 'entrepreneur', 'should', 'know', 'about', 'this', 'important', 'topic']",[],['ycombinators'],1
MESTAfrica,"['RT', 'Victor', 'speaking', 'with', 'our', 'community', 'It', 'is', 'important', 'for', 'us', 'to', 'expose', 'our', 'startups', 'to', 'an', 'eclectic', 'mix']",[],"['NekuAtawodi', 'asemota', 'MESTAfrica']",7
MESTAfrica,"['RT', 'Being', 'in', 'MEST', 'has', 'given', 'you', 'more', 'credibility', 'than', 'you', 'can', 'imagine', 'It', 'is', 'smart', 'to', 'piggy', 'back', 'on', 'developed', 'and', 'respected', 'b']",[],['NekuAtawodi'],3
MESTAfrica,"['', 'Startups', 'need', 'to', 'invest', 'in', 'curating', 'and', 'utilizing', 'data', 'Investors', 'are', 'now', 'swayed', 'by', 'data', 'and', 'not', 'pitches', 'This']",[],[],10
MESTAfrica,"['', 'Startups', 'must', 'carefully', 'chose', 'the', 'problems', 'they', 'solve', 'If', 'the', 'problems', 'are', 'relevant', 'to', 'that', 'community', 'attracti']",[],[],1
MESTAfrica,"['', 'Startups', 'must', 'carefully', 'chose', 'the', 'problems', 'they', 'solve', 'If', 'the', 'problems', 'are', 'relevant', 'to', 'that', 'community', 'attracti']",[],[],1
MESTAfrica,"['', 'African', 'businesses', 'are', 'often', 'fish', 'in', 'the', 'desert', 'because', 'of', 'a', 'clear', 'lack', 'of', 'support', 'Entrepreneurs', 'must', 'focus', 'on']",[],[],0
MESTAfrica,"['', 'For', 'starters', 'just', 'pointed', 'out', 'that', 'he', 'prefers', 'the', 'word', 'community', 'to', 'ecosystem', 'because', 'communities', 'are']",[],['asemota'],1
MESTAfrica,"['', 'We', 'are', 'currently', 'having', 'a', 'session', 'on', 'the', 'future', 'of', 'startup', 'funding', 'led', 'by', 'at', 'the', 'MEST', 'Incubator', 'in']",[],['asemota'],0
MESTAfrica,"['RT', 'Looking', 'forward', 'to', 'seeing', 'Big', 'Chief', 'at', 'Lagos', 'today']",[],"['SkweiRd', 'asemota', 'MESTAfrica']",2
MESTAfrica,"['', 'Awesome', 'Looking', 'forward', 'to', 'it']",[],[],0
MESTAfrica,"['RT', 'Head', 'to', 'tomorrow', 'you', 'will', 'see', 'the', 'Big', 'Chief']",[],"['tjwizking', 'rotimiokungbaye', 'asemota', 'MESTAfrica']",4
MESTAfrica,"['Youre', 'welcome']",[],['taylormade2k'],0
MESTAfrica,"['', 'Join', 'tomorrow', 'at', 'the', 'MEST', 'Incubator', 'in', 'as', 'he', 'talks', 'about', 'the', 'future', 'of', 'startup', 'funding', 'Reserve']",['Lagos'],['asemota'],3
MESTAfrica,"['', 'explores', 'why', 'is', 'about', 'to', 'overtake', 'as', 'Africas', 'capital', 'and', 'gets', 'to', 'drop', 'a', 'few']","['Lagos', 'Nairobi', 'startup']",['qzafrica'],2
MESTAfrica,"['', 'Hello', 'Looking', 'forward', 'to', 'having', 'you', 'at', 'our', 'Lagos', 'Incubator', 'tomorrow', 'When', 'are', 'you', 'stopping', 'by', 'Accra', 'as']",[],['asemota'],0
MESTAfrica,"['RT', 'with', 'Mr', 'Great']",[],"['dezye1693', 'MESTAfrica', 'Bruno_N_Kone']",2
MESTAfrica,"['Our', 'recruitment', 'team', 'spent', 'the', 'afternoon', 'with', 'the', 'some', 'teams', 'taking', 'part', 'in', 'the', 'hackathon', 'Such', 'great', 'ener']",['AWF17'],[],1
MESTAfrica,"['', 'Had', 'absolute', 'fun', 'sharing', 'about', 'our', 'training', 'program', 'seed', 'fund', 'and', 'Incubators', 'to', 'the', 'students', 'of', 'who', 'v']",[],['anuc_gh'],0
MESTAfrica,"['RT', 'Lagos', 'is', 'set', 'to', 'overtake', 'Nairobi', 'as', 'Africas', 'capital', 'Facebook', 'Google', 'amp', 'opening', 'tech', 'hubs', 'there', 'https']",['startup'],"['KNect365', 'MESTAfrica']",4
MESTAfrica,"['RT', 'this', 'is', 'only', 'the', 'beginning', 'of', 'greater', 'things', 'to', 'come', 'your', 'way', 'bro', 'We', 'are', 'proud', 'of', 'you', '']",[],"['ofeilarbi', 'K_Aboagye_Akyea']",3
MESTAfrica,"['RT', 'Lagos', 'is', 'set', 'to', 'overtake', 'Nairobi', 'as', 'Africas', 'startup', 'capital', 'with', 'quotes', 'from', 'our', 'panel', 'at', 'the']",[],"['NekuAtawodi', 'M']",6
MESTAfrica,"['RT', 'Absolute', 'pleasure', 'having', 'you', 'visit', 'and', 'excited', 'to', 'hear', 'about', 'the', 'amazing', 'work', 'the', 'is', 'doing', 'companie']",[],"['DylanRichts', 'InnovHub', 'MESTAfrica']",3
MESTAfrica,"['Congratulations', 'to', 'and']",[],"['qisimah', 'agrocentagh']",5
MESTAfrica,"['We', 'are', 'going', 'to', 'make', 'sure', 'that', 'we', 'dont', 'postpone', 'this', 'dream', 'otherwise', 'we', 'will', 'be', 'in', 'trouble', '', 'Minister', 'Frimpong', 'Boateng']",[],[],2
MESTAfrica,"['We', 'are', 'going', 'to', 'make', 'sure', 'that', 'we', 'dont', 'postpone', 'this', 'dream', 'otherwise', 'we', 'will', 'be', 'in', 'trouble', '', 'Minister', 'Frimpong', 'Boateng']",[],[],2
MESTAfrica,"['What', 'you', 'have', 'demonstrated', 'today', 'shows', 'you', 'can', 'go', 'very', 'far', 'These', 'innovations', 'will', 'create', 'jobs', 'and', 'will', 'work']",[],[],2
MESTAfrica,"['The', 'president', 'is', 'extremely', 'proud', 'of', 'you', '', 'Minister', 'FrimpongBoateng']",[],[],2
MESTAfrica,"['All', 'eyes', 'are', 'on', 'during', 'their', 'team', 'presentation']",[],['qisimah'],3
MESTAfrica,"['qisimahs', 'win', 'belongs', 'to', 'Ghana', 'and', 'the', 'rest', 'of', 'Africa', 'It', 'is', 'important', 'for', 'Ghana', 'to', 'support', 'companies', 'like']",[],[],5
MESTAfrica,"['qisimah', 'is', 'going', 'to', 'change', 'the', 'African', 'and', 'global', 'music', 'industry', 'for', 'better', '']",[],['gxabhashe430'],6
MESTAfrica,"['', '', 'Pan', 'African', 'Resources', '', 'MEST', 'launches', 'incubator', 'spaces', 'in', 'Lagos', 'Cape', 'Town', 'as', 'programme', 'scales', 'across', 'Africa']",[],[],0
MESTAfrica,"['agrocentagh', 'is', 'also', 'being', 'honored', 'for', 'their', 'win', 'They', 'are', 'working', 'to', 'improve', 'the', 'financial', 'livelihood', 'o']",['WSA2017'],[],1
MESTAfrica,"['Right', 'now', 'is', 'being', 'celebrated', 'in', 'a', 'Ministry', 'of', 'Environment', 'Science', 'and', 'Innovation', 'press', 'conference', 'for', 't']",[],['qisimah'],8
MESTAfrica,"['Ghana', 'is', 'the', 'only', 'country', 'in', 'subSaharan', 'Africa', 'to', 'have', 'won', 'two', 'Were', 'excited', 'that', 'MEST', 'compa']",['worldsummitawards'],[],3
MESTAfrica,"['RT', 'What', '1000', 'Invested', 'in', 'These', 'Companies', '10', 'Years', 'Ago', 'would', 'be', 'Worth', 'Today', '']",[],['larrykim'],80
MESTAfrica,"['africawebfest', 'is', 'a', 'great', 'place', 'to', 'be', 'right', 'now', 'Having', 'a', 'great', 'time', 'interacting', 'with', 'the', 'participants', 'We', 'also']",[],[],3
MESTAfrica,"['', 'Africas', 'internet', 'economy', 'needs', 'more', 'data', 'servers', 'on', 'the', 'continent', 'of', 'makes', 'a', 'case', 'for']",[],"['YinkaWrites', 'qzafrica']",4
MESTAfrica,"['', 'In', 'addition', 'to', 'our', 'Incubator', 'launches', 'in', 'and', 'another', 'fantastic', 'PanAfrican', 'development', 'on', 'our']","['Lagos', 'CapeTown']",[],3
MESTAfrica,"['', 'Check', 'out', 'take', 'on', 'African', 'innovations', 'that', 'could', 'change', 'the', 'world']",[],['CNNs'],4
MESTAfrica,"['RT', 'Great']",[],"['dezye1693', 'MESTAfrica']",2
MESTAfrica,"['', 'Thank', 'you', 'Abidjan', 'for', 'a', 'fruitful', 'first', 'engagement', 'session', 'for', 'our', 'recruitment', 'outreach', 'in', 'Ivory', 'Coast', 'Our', 'team']",[],[],4
MESTAfrica,"['RT', 'One', 'of', 'the', 'perks', 'of', '', 'You', 'come', 'in', 'one', 'thing', 'you', 'leave', 'another', 'A', 'day', 'well', 'spent', 'indeed']",[],"['iamStellaNgugi', 'MESTAfrica']",3
MESTAfrica,"['', 'The', 'main', 'outcome', 'of', 'our', 'Training', 'Program', 'equipping', 'individuals', 'from', 'various', 'backgrounds', 'with', 'skills', 'to', 'start', 'amp']",[],[],1
MESTAfrica,"['RT', 'Incubator', 'And', 'Seed', 'Fund', 'Expands', 'To', 'Lagos', 'And', 'Cape', 'Town', '', 'by', 'via']",[],"['ABANAngels', 'MESTAfrica', 'shapshak', 'forbes']",9
MESTAfrica,"['RT', 'Incubator', 'And', 'Seed', 'Fund', 'Expands', 'To', 'Lagos', 'And', 'Cape', 'Town', '', 'by', 'via']",[],"['ABANAngels', 'MESTAfrica', 'shapshak', 'forbes']",9
MESTAfrica,"['Hey', 'send', 'us', 'an', 'email', 'on', 'infomeltwaterorg']",[],"['SimsMntambo', 'fcfortune']",1
MESTAfrica,"['Looking', 'forward', 'to', 'todays', 'recruitment', 'session', 'in', 'Abidjan', 'Hoping', 'to', 'see', 'you', 'there']",[],[],2
MESTAfrica,"['', 'Ivory', 'Coast', 'its', 'that', 'time', 'of', 'the', 'year', 'again', 'we', 'have', 'opened', 'recruitment', 'for', 'the', '2018', 'intake', 'Start', 'your', 'journe']",[],[],15
MESTAfrica,"['', 'Thank', 'you', 'and', 'for', 'such', 'a', 'fantastic', 'week', 'Heres', 'to', 'more', 'conversations', 'collaborations', 'and', 'com']","['Lagos', 'CapeTown']",[],5
MESTAfrica,"['RT', 'Our', 'MD', 'sets', 'off', 'the', 'MEST', 'Cape', 'Town', 'Incubator', 'launch', 'by', 'reiterating', 'our', 'PanAfrican', 'mission', 'of', 'connecting', 'entrep']",[],"['MESTAfrica', 'AaronQFu']",4
MESTAfrica,"['RT', 'Thank', 'you', 'Lagos']",[],"['NekuAtawodi', 'MESTAfrica']",3
MESTAfrica,"['', 'South', 'African', 'entrepreneurs', 'looking', 'to', 'launch', 'into', 'the', 'rest', 'of', 'the', 'continent', 'should', 'look', 'no', 'further', 'than', 'the', 'ME']",[],[],1
MESTAfrica,"['RT', 'Incubator', 'And', 'Seed', 'Fund', 'Expands', 'To', 'Lagos', 'And', 'Cape', 'Town', 'via']",[],"['Wimbart', 'MESTAfrica', 'forbes']",1
MESTAfrica,"['RT', 'On', 'Tuesday', 'opened', 'its', 'Nigeria', 'office', 'and', 'in', 'South', 'Africa', 'on', 'Thursday', 'writes', 'in', 'Congratul']",[],"['ikeanya', 'MESTAfrica', 'shapshak', 'ForbesTech']",2
MESTAfrica,"['RT', 'Enjoyed', 'sharing', 'our', 'vision', 'for', 'w', 'at', '']",['MESTCapeTown'],"['AaronQFu', 'MESTAfrica', 'daniel_mpala', 'Ventureburn']",1
MESTAfrica,"['', 'Check', 'out', 'cofounder', 'talking', 'about', 'his', 'aspirations', 'for', 'game', 'development', 'in', 'Africa', 'on', 'the']",[],"['letiarts', 'eyramtawia']",5
MESTAfrica,"['', 'Great', 'news', 'from', 'as', 'announces', 'it', 'has', 'closed', 'a', 'Series', 'A', 'round', 'of', 'about', '66', 'million', 'bringin']",['Accra'],['mPharmaHealth'],7
MESTAfrica,"['', 'Exactly', 'why', 'not', 'CM', 'Watch', 'this', 'space', 'were', 'all', 'about', 'a', 'PanAfrican', 'community']",[],[],0
MESTAfrica,"['RT', 'Many', 'congratulations', 'to', 'and', 'the', 'complete', 'team', 'with', 'the', 'launch', 'of', 'the', 'ne']",[],"['ABANAngels', 'jorn_lyseggen', 'AaronQFu', 'katie_sarro', 'MESTAfrica']",3
MESTAfrica,"['RT', 'Really', 'excited', 'to', 'see', 'MEST', 'grow', 'with', 'programs', 'all', 'across', 'Africa', '']",[],['brianlaungaoaeh'],1
MESTAfrica,"['', 'Such', 'a', 'warm', 'congratulatory', 'message', 'from', 'the', 'team', 'to', 'on', 'a', 'successful', 'launch']","['MESTLagos', 'MESTCapeTown']",[],1
MESTAfrica,"['RT', 'Congratulations', 'team', 'Looking', 'foward', 'to', 'hear', 'all', 'the', 'success', 'stories', 'that', 'will', 'follow']",['MESTCapeTown'],"['JackOReilly', 'AaronQFu', 'MESTAfrica']",1
MESTAfrica,"['RT', 'Team', 'descends', 'on', 'to', 'celebrate', 'our', 'launch', '', 'in', 'the', 'mother', 'city']",['MESTCapeTown'],"['AaronQFu', 'MESTAfrica']",7
MESTAfrica,"['', '', 'Get', 'more', 'insights', 'on', 'the', 'Lagos', 'and', 'the', 'currently', 'ongoing', 'Incubator', 'launches', 'on', 'this', 'piecegt']",['MESTCapeTown'],[],9
MESTAfrica,"['', '', 'Get', 'more', 'insights', 'on', 'the', 'Lagos', 'and', 'the', 'currently', 'ongoing', 'Incubator', 'launches', 'on', 'this', 'piecegt']",['MESTCapeTown'],[],9
MESTAfrica,"['', 'Skills', 'amp', 'aptitude', 'are', 'key', 'however', 'at', 'the', 'end', 'of', 'the', 'day', 'its', 'your', 'ability', 'to', 'lead', 'your', 'team', 'that', 'makes', 'the', 'd']",[],[],4
MESTAfrica,"['RT', 'A', 'success', 'story', 'Aaron', 'Fu', 'then', 'NEST', 'Africa', 'chief', 'met', 'at', 'in', 'Marrakech', 'T']",['ALN2015'],"['AdedanaAshebir', 'Prosper4Africa', 'Wesgros', 'timharris']",3
MESTAfrica,"['RT', 'Congratulations', 'to', 'everyone']","['MESTCapeTown', 'MESTLagos', 'MESTAccra']","['SObedih', 'MESTAfrica']",2
MESTAfrica,"['RT', 'Jorn', 'has', 'built', 'an', 'inspiring', 'model', 'of', 'talent', 'development', 'Taking', 'great', 'lessons']",[],['SimsMntambo'],1
MESTAfrica,"['', 'Thank', 'you', 'Were', 'equally', 'happy', 'to', 'finally', 'welcome', 'the', 'to', 'the', 'PanAfrican', 'MEST', 'community']",[],"['KeetvZ', 'SiliconCape']",1
MESTAfrica,"['RT', 'Next', 'year', 'has', 'plans', 'to', 'open', 'up', 'in', 'Kenya', 'and', 'Ivory', 'Coast', '', '']",['MESTCapeTown'],"['VDubese', 'MESTAfrica']",1
MESTAfrica,"['RT', 'A', 'massive', 'congrats', 'to', 'the', 'Lagos', 'team', 'for', 'an', 'amazing', 'launch', 'and', 'Nosa', 'Omusi', 'did', 'a', 'fantastic', 'job']",[],"['DylanRichts', 'NekuAtawodi', 'TobiLafinhan']",3
MESTAfrica,"['', 'Believe', 'in', 'the', 'youth', 'Believe', 'in', 'people', 'at', 'the', 'Incubator', 'launch']",['MESTCapeTown'],['jorn_lyseggen'],3
MESTAfrica,"['', 'Glad', 'youre', 'having', 'fun', 'at', 'the', 'launch', 'Looking', 'forward', 'to', 'hosting', 'you', 'to', 'equally', 'informative', 'chats']",['mestcapetown'],[],0
MESTAfrica,"['RT', 'Great', 'vibe', 'and', 'wonderful', 'words', 'of', 'wizdom', 'from', 'at', 'the', 'launch']",['MESTCapeTown'],"['JackOReilly', 'jorn_lyseggen']",1
MESTAfrica,"['RT', 'We', 'made', 'sure', 'was', 'in', 'Norway', 'Sweden', 'and', 'our', 'existing', 'markets', 'before', 'launching', 'in', 'the', 'US', 'CEO', 'amp', 'F']",['1'],"['AaronQFu', 'Meltwater', 'jorn_lyseggen']",7
MESTAfrica,"['Its', 'a', 'great', 'to', 'be', 'born', 'at', 'a', 'time', 'when', 'the', 'internet', 'allows', 'us', 'to', 'rapidly', 'share', 'information', 'across', 'borders', 'Its']",[],[],5
MESTAfrica,"['RT', 'Congratulations', 'all', 'the', 'best', 'to', 'the', 'ventures', 'youll', 'be', 'working', 'with', 'More', 'support', 'for', 'and', 'the']","['African', 'techstartups', 'ent']",['SimsMntambo'],3
MESTAfrica,"['RT', 'Humbled', 'to', 'be', 'a', 'part', 'of', 'an', 'organisation', 'that', 'is', 'actively', 'developing', 'Africas', 'youth']",[],['NekuAtawodi'],1
MESTAfrica,"['RT', 'opening', 'launch', 'in', 'Cape', 'Town', '', 'delivering', 'access', 'to', 'opportunities', 'to', 'startups', 'from', 'across', 'Africa']",[],"['uctgsbsolutions', 'AaronQFu', 'MESTAfrica']",2
MESTAfrica,['RT'],[],"['Vasili16', 'MESTAfrica', 'Meltwater', 'SiliconCape', 'Wesgro', 'jorn_lyseggen', 'EULesvos', 'GlobalGVA', 'EBANimpact', 'ABANAngels', 'changemakerslab', 'V2R']",5
MESTAfrica,"['RT', 'We', 'all', 'need', 'to', 'be', 'part', 'of', 'and', 'build', 'says', 'at', 'CT', 'launch']",['TeamAfrica'],"['gl_mulligan', 'timharris', 'MESTAfrica', 'Wesgro']",1
MESTAfrica,"['RT', 'Its', 'really', 'important', 'that', 'we', 'leverage', 'our', 'connections', 'with', 'the', 'Africa', 'diaspora', 'to', 'build', 'a', 'strong', 'entrepreneurial', 'ecos']",[],['uctgsbsolutions'],5
MESTAfrica,"['', 'Of', 'course', 'South', 'Africa', 'is', 'unashamedly', 'PanAfrican', 'CEO', 'of', 'at', 'the', 'Incubator', 'la']",['MESTCapeTown'],"['timharris', 'Wesgro']",7
MESTAfrica,"['', 'Of', 'course', 'South', 'Africa', 'is', 'unashamedly', 'PanAfrican', 'CEO', 'of', 'at', 'the', 'Incubator', 'la']",['MESTCapeTown'],"['timharris', 'Wesgro']",7
MESTAfrica,"['', 'Thank', 'you', 'We', 'can', 'spot', 'a', 'copy', 'of', 'too']",['outsideinsight'],[],0
MESTAfrica,"['RT', 'creating', 'a', 'network', 'of', 'to', 'help', 'accelerate', 'impactful', 'solutions', 'across', 'the', 'continent']","['incubators', 'MEST']","['Vasili16', 'MESTAfrica', 'Meltwater']",3
MESTAfrica,"['Our', 'MD', 'sets', 'off', 'the', 'MEST', 'Cape', 'Town', 'Incubator', 'launch', 'by', 'reiterating', 'our', 'PanAfrican', 'mission', 'of', 'connectin']",[],['AaronQFu'],4
MESTAfrica,"['RT', '', 'Just', 'a', 'few', 'hours', 'before', 'Cape', 'Town', 'joins', 'and', 'in', 'the', 'PanAfrican', 'MEST', 'Incubator', 'community', 'Heres', 'a', 'preview']","['Lagos', 'Accra']",['MESTAfrica'],23
MESTAfrica,"['', 'Just', 'a', 'few', 'hours', 'before', 'Cape', 'Town', 'joins', 'and', 'in', 'the', 'PanAfrican', 'MEST', 'Incubator', 'community', 'Heres', 'a']","['Lagos', 'Accra']",[],23
MESTAfrica,"['RT', 'When', 'Lagos', 'Incubator', 'gets', 'a', 'mention', 'on', 'BI', 'we', 'start', 'dancing']",['shoki'],"['AkinwoleolaO', 'MESTAfricas']",2
MESTAfrica,"['RT', 'MeltwaterMEST', 'launches', '2', 'new', 'incubators', 'in', 'Africa', '', 'Lagos', 'amp', 'Cape', 'Town']",[],"['MunyaChiura', 'MESTAfrica', 'ITWebAfrica']",1
MESTAfrica,"['', 'With', 'the', 'official', 'launch', 'of', 'the', 'Incubator', 'we', 'look', 'back', 'at', 'the', 'profile', 'of', 'our', 'Lagos', 'GM']",['MESTLagos'],['NekuAtawodi'],1
MESTAfrica,"['', 'MEST', 'launches', 'Incubator', 'spaces', 'in', 'Lagos', 'Cape', 'Town', 'as', 'program', 'continues', 'to', 'scale', 'across', 'Africa']",[],[],1
MESTAfrica,"['', 'From', 'Lagos', 'right', 'on', 'to', 'the', 'Mother', 'City', '', 'Tonight', 'we', 'get', 'to', 'officially', 'welcome', 'Cape', 'Town', 'to', 'our', 'PanAfrican', 'In']",[],[],1
MESTAfrica,"['RT', '', 'Tapsnapp', 'kicks', 'us', 'off', 'REINVENTING', 'across', 'Africa', 'through', 'photography']","['DemoAfrica2017', 'travel']",['Innovate_Africa'],11
MESTAfrica,"['RT', 'Thank', 'you', 'all', 'who', 'showed', 'up', 'for', 'last', 'nights', 'Meet', 'amp', 'Mingle', 'Well', 'leave', 'you', 'with', 'a', 'quote', 'by', '', 'As', 'an', 'entr']",[],"['WeAreMettaNBO', 'AkinyiEOdongo']",5
MESTAfrica,"['RT', 'Most', 'Know', 'her', 'as', 'Lady', 'O', 'what', 'you', 'might', 'not', 'know', 'is', 'that', 'she', 'is', 'a', 'Champion', 'Heard', 'of', 'STEMBees', 'yuh']","['1500', 'STEM', 'DevFest']",['JeanHuit'],8
MESTAfrica,"['Thanks', 'for', 'coming', 'through', 'The', 'venue', 'is', 'our', 'new', 'Cape', 'Town', 'Incubator', 'We', 'graciously', 'took', 'over', 'the', 'spa']",[],['ShaeLeighCT'],0
MESTAfrica,"['RT', 'The', 'Cape', 'Town', 'Garage', 'location', 'amp', 'other', 'assets', 'are', 'now', 'part', 'of', 'the', 'MEST', 'Cape', 'Town', 'Incubator', 'MEST', 'is', 'extending', 'an', 'invitat']",[],['capetowngarage'],3
MESTAfrica,"['It', 'ended', 'today']",[],"['owura_fiifi', 'adcghana']",0
MESTAfrica,"['19b', 'Adeyemi', 'Lawson', 'Street', 'Ikoyi', 'Lagos', 'Come', 'check', 'out', 'the', 'space']",[],['myq_app'],0
MESTAfrica,"['RT', 'launch', 'happening', 'now', 'with', 'at', 'the', 'new', 'Cape', 'Town', 'Incubator', 'space']",['OutsideInsight'],"['Meltwater', 'jorn_lyseggen', 'MESTAfrica']",6
MESTAfrica,"['RT', 'Something', 'special', 'is', 'going', 'on', 'in', 'the', 'technology', 'space', 'in', 'Africa', 'opens', 'in', 'Nigeria', '', 'and']",[],"['SObedih', 'MESTAfrica', 'startaHQ', '_Ingressive_']",10
MESTAfrica,"['RT', 'Something', 'special', 'is', 'going', 'on', 'in', 'the', 'technology', 'space', 'in', 'Africa', 'opens', 'in', 'Nigeria', '', 'and']",[],"['SObedih', 'MESTAfrica', 'startaHQ', '_Ingressive_']",10
MESTAfrica,"['RT', 'MESTAfrica', 'launches', 'in', 'and', 'promises', 'a', 'one', 'shop', 'stop', 'for', 'African', 'entrepreneurs', 'https']",['Lagos'],['BusInsiderSSA'],10
MESTAfrica,"['OutsideInsight', 'South', 'Africa', 'book', 'launch', 'kicks', 'off', 'events', 'for', 'the', 'MEST', 'Cape', 'Town', 'Incubator', 'What', 'a', 'fantastic', 'way']",[],[],2
MESTAfrica,"['We', 'are', 'so', 'excited', 'to', 'have', 'join', 'the', 'community']","['Lagos', 'MEST']",[],0
MESTAfrica,"['Love', 'seeing', 'our', 'companies', 'and', 'representing', 'at', 'the', 'conference', 'today']",['MEST'],"['meQasa', 'trotrotractor', 'TechInGhana']",5
MESTAfrica,"['Were', 'thrilled', 'to', 'officially', 'welcome', 'Lagos', 'to', 'the', 'PanAfrican', 'MEST', 'Incubator', 'family', 'Drop', 'by', 'our', 'brand', 'new', 'space', 'in']",[],[],42
MESTAfrica,"['', '', '', 'MEST', 'Africa', 'is', 'expanding', 'Learn', 'more', 'about', 'our', 'exciting', 'expansion', 'in', 'feature']",[],['Startup365_frs'],1
